Dummy ID,Date of Txn,Transaction type,Amount
80979460,01Nov2017,D,20000
77125798,01Nov2017,D,472
76658650,01Nov2017,D,3000
60170026,01Nov2017,C,161780
47074414,01Nov2017,D,1782
38264494,01Nov2017,D,2020
29018692,01Nov2017,C,100000
28475110,01Nov2017,D,18000
27097300,01Nov2017,C,286
26562190,01Nov2017,C,2248
25240342,01Nov2017,C,4096
22630150,01Nov2017,D,5000
214186426,02Nov2017,D,20890
190073668,02Nov2017,D,580454
190062736,02Nov2017,D,5238
166223404,02Nov2017,D,10000
164334094,02Nov2017,D,5000
147305524,02Nov2017,C,20000
146077798,02Nov2017,D,2000
144970372,02Nov2017,D,767
129928036,02Nov2017,C,51
121881328,02Nov2017,D,1625
117363922,02Nov2017,C,19
116044246,02Nov2017,D,1000
111386140,02Nov2017,C,15000
110217154,02Nov2017,C,17770
107863294,02Nov2017,D,6300
101894926,02Nov2017,D,2549
96046504,02Nov2017,C,1800
93340480,02Nov2017,D,40000
91491712,02Nov2017,D,1080
89473120,02Nov2017,D,3366
53593810,02Nov2017,D,2000
51789808,02Nov2017,D,200000
30834304,02Nov2017,D,500
30172180,02Nov2017,D,2272
29932738,02Nov2017,C,102907
27331996,02Nov2017,C,10000
26344348,02Nov2017,D,2541
23520496,02Nov2017,D,2925
22835650,02Nov2017,D,10000
156724852,03Nov2017,D,3270
133136068,03Nov2017,C,30000
119981134,03Nov2017,D,1679
118902004,03Nov2017,C,60578
112587088,03Nov2017,C,40956
111476104,03Nov2017,D,502
108114460,03Nov2017,D,5000
90551416,03Nov2017,C,3250
80267422,03Nov2017,D,10
73604920,03Nov2017,D,240000
60022732,03Nov2017,D,500
51001600,03Nov2017,D,40000
47096362,03Nov2017,D,1900
39414472,03Nov2017,C,65414
31955380,03Nov2017,D,4000
27408658,03Nov2017,D,500
25267906,03Nov2017,C,20000
25105096,03Nov2017,D,9900
24199480,03Nov2017,C,50740
149819080,04Nov2017,D,3000
131539648,04Nov2017,C,5000
125175202,04Nov2017,D,11000
124488298,04Nov2017,D,48144
122528128,04Nov2017,C,150000
117371446,04Nov2017,C,80000
114624760,04Nov2017,D,1200
108718324,04Nov2017,C,94564
107079094,04Nov2017,D,100
89921338,04Nov2017,C,80000
87787636,04Nov2017,C,198257
81370612,04Nov2017,C,288553
69828904,04Nov2017,D,1074
57055252,04Nov2017,C,16632
42128260,04Nov2017,D,20000
31899454,04Nov2017,D,20000
31351690,04Nov2017,D,2700
28738654,04Nov2017,D,2578
27572650,04Nov2017,C,1625
136517302,05Nov2017,D,512
118895644,05Nov2017,D,130
68989942,05Nov2017,D,100000
25166044,05Nov2017,C,25000
170476948,06Nov2017,D,43183
160143280,06Nov2017,D,10000
157013374,06Nov2017,D,1
144842938,06Nov2017,D,596731
142197070,06Nov2017,D,2000
139164466,06Nov2017,C,193666
138943120,06Nov2017,C,1000
128565622,06Nov2017,C,1757
127717378,06Nov2017,C,32762
127042138,06Nov2017,C,500
114700522,06Nov2017,C,150
112580854,06Nov2017,C,600
111468604,06Nov2017,C,4166
91075306,06Nov2017,D,2223
86338642,06Nov2017,C,151
73865578,06Nov2017,D,15000
52269598,06Nov2017,D,173278
46830178,06Nov2017,D,1156
42920824,06Nov2017,D,2500
30985594,06Nov2017,D,700
29260132,06Nov2017,D,10000
29113504,06Nov2017,D,19364
24946816,06Nov2017,C,200000
214186426,07Nov2017,D,20890
189969916,07Nov2017,C,198000
166763446,07Nov2017,D,1000
157010044,07Nov2017,D,2000
150120034,07Nov2017,C,81540
134971546,07Nov2017,D,46986
127308148,07Nov2017,C,25121
123593626,07Nov2017,C,29
118006900,07Nov2017,D,169
103461586,07Nov2017,D,10926
100111918,07Nov2017,D,8000
92031250,07Nov2017,C,8151
86473990,07Nov2017,C,9734
84710182,07Nov2017,C,50000
77198908,07Nov2017,D,2895
71612398,07Nov2017,C,600
64068628,07Nov2017,C,9175
59629150,07Nov2017,D,108978
52024438,07Nov2017,D,200
44149786,07Nov2017,D,23677
40742350,07Nov2017,C,314
32013280,07Nov2017,D,2280
31568536,07Nov2017,D,6000
30609040,07Nov2017,C,2500
30082912,07Nov2017,D,825
29630620,07Nov2017,D,30000
29294614,07Nov2017,C,5500
29145598,07Nov2017,D,49000
26689174,07Nov2017,D,750
25059622,07Nov2017,D,30000
189888478,08Nov2017,D,21969
166519360,08Nov2017,D,13683
151443688,08Nov2017,D,300
148873678,08Nov2017,C,13737
143385184,08Nov2017,C,8962
136600918,08Nov2017,D,22226
134268742,08Nov2017,D,3000
127953256,08Nov2017,C,28200
125090152,08Nov2017,D,400
124694584,08Nov2017,C,14008
123053338,08Nov2017,D,4000
117293308,08Nov2017,C,4588
111711496,08Nov2017,D,1699
110859142,08Nov2017,C,1349
108354394,08Nov2017,D,3000
107164204,08Nov2017,D,12000
96558298,08Nov2017,D,5326
87320308,08Nov2017,D,300
86340448,08Nov2017,C,11000
80267518,08Nov2017,D,1900
68987260,08Nov2017,C,362
63613192,08Nov2017,C,1500
57448486,08Nov2017,D,17000
56698126,08Nov2017,D,21487
50404618,08Nov2017,D,5000
48763600,08Nov2017,D,41626
47528620,08Nov2017,D,8000
38978692,08Nov2017,D,120000
32147086,08Nov2017,D,1000
28549774,08Nov2017,C,35925
27107914,08Nov2017,D,37380
22524652,08Nov2017,D,8175
214186426,09Nov2017,D,23200
166195204,09Nov2017,D,2000
156994708,09Nov2017,D,4000
134262562,09Nov2017,D,15600
118740088,09Nov2017,D,4000
117144130,09Nov2017,C,1500
111963196,09Nov2017,D,8477
104222020,09Nov2017,C,51
103134262,09Nov2017,D,15173
92699716,09Nov2017,D,295
73286950,09Nov2017,D,10000
71832460,09Nov2017,D,344
71555422,09Nov2017,D,1500
69999064,09Nov2017,D,200000
67067422,09Nov2017,D,30000
61819996,09Nov2017,D,200000
46842502,09Nov2017,D,1000
44983162,09Nov2017,C,151
43750786,09Nov2017,D,800000
31773682,09Nov2017,C,25000
30914596,09Nov2017,D,2920
30578944,09Nov2017,D,4372
27405604,09Nov2017,D,500
24209116,09Nov2017,C,8524
22876306,09Nov2017,C,5000
166041790,10Nov2017,D,270
152891980,10Nov2017,D,5600
145219996,10Nov2017,C,24000
142310656,10Nov2017,D,26
141361318,10Nov2017,C,45000
138037132,10Nov2017,D,8846
134578756,10Nov2017,D,150
129917494,10Nov2017,D,200
121694296,10Nov2017,D,5000
118898860,10Nov2017,D,100
105374008,10Nov2017,C,6091
97854166,10Nov2017,C,44168
90073354,10Nov2017,D,850
83578696,10Nov2017,D,21000
80540050,10Nov2017,D,189
77630170,10Nov2017,D,237250
76656706,10Nov2017,D,5500
70747306,10Nov2017,D,43000
65568892,10Nov2017,D,20258
54487798,10Nov2017,D,67627
44616004,10Nov2017,D,1685566
43253374,10Nov2017,D,3770
31826782,10Nov2017,D,20000
29005270,10Nov2017,D,6950
28864810,10Nov2017,C,24
26439622,10Nov2017,D,27500
25661170,10Nov2017,D,10000
138383956,11Nov2017,D,275
130955890,11Nov2017,D,2000
127307374,11Nov2017,D,10000
115081444,11Nov2017,C,193
114270538,11Nov2017,C,1000
100875178,11Nov2017,D,11000
97011388,11Nov2017,D,2000
60354256,11Nov2017,C,50
43668742,11Nov2017,D,700
29330332,11Nov2017,D,100
133098196,12Nov2017,D,75
126487846,12Nov2017,D,20000
122812606,12Nov2017,D,820
121893580,12Nov2017,C,5000
89924062,12Nov2017,D,397
82455214,12Nov2017,C,1
66634174,12Nov2017,D,39799
48754474,12Nov2017,D,10000
38669884,12Nov2017,D,40104
211928890,13Nov2017,D,11458
190126516,13Nov2017,D,882640
146077798,13Nov2017,D,9000
140345254,13Nov2017,D,9044
138939268,13Nov2017,D,218234
134294728,13Nov2017,D,140
133908274,13Nov2017,D,19681
130462240,13Nov2017,D,1338
126759796,13Nov2017,D,15000
125172838,13Nov2017,C,130
113097484,13Nov2017,C,1500000
110585086,13Nov2017,D,2106
101633440,13Nov2017,C,28375
99275008,13Nov2017,C,7943
91491040,13Nov2017,D,600
88754410,13Nov2017,C,28088
76783618,13Nov2017,D,510
74864188,13Nov2017,D,20000
71642692,13Nov2017,C,20000
51110146,13Nov2017,C,2070221
48558592,13Nov2017,D,4000
43888852,13Nov2017,D,5000
37402516,13Nov2017,D,5191
31289836,13Nov2017,C,17981
30297352,13Nov2017,D,680
27995290,13Nov2017,C,750
26993650,13Nov2017,C,10000
23103166,13Nov2017,D,12388
22508674,13Nov2017,D,640910
170482918,14Nov2017,D,3000
140156944,14Nov2017,D,800
132907438,14Nov2017,C,10000
128563444,14Nov2017,C,40000
126770002,14Nov2017,C,7788
125438122,14Nov2017,D,20000
116240062,14Nov2017,C,68581
104783812,14Nov2017,D,2500
77279254,14Nov2017,D,1000
63998926,14Nov2017,D,4580
60964498,14Nov2017,C,167851
57796648,14Nov2017,C,4406
57055252,14Nov2017,C,33997
40261126,14Nov2017,D,1000
38935408,14Nov2017,C,1746
31358242,14Nov2017,D,500
31179646,14Nov2017,D,240000
31136980,14Nov2017,C,30000
24897496,14Nov2017,D,50609
24426082,14Nov2017,D,236
23420398,14Nov2017,C,7385
23279596,14Nov2017,C,1781
166871722,15Nov2017,D,255
157048402,15Nov2017,D,300
156471640,15Nov2017,D,454
153249070,15Nov2017,D,98
142220476,15Nov2017,D,2000
129163966,15Nov2017,D,3500
111822406,15Nov2017,D,9200
99077314,15Nov2017,C,7566
98747584,15Nov2017,C,31000
83067688,15Nov2017,D,1919
74931940,15Nov2017,D,26000
72622264,15Nov2017,D,3720
57487180,15Nov2017,D,100000
54700408,15Nov2017,D,450
46569598,15Nov2017,D,10000
39990004,15Nov2017,D,20000
31243186,15Nov2017,C,10
24494200,15Nov2017,D,9500
23674834,15Nov2017,C,87
144834334,16Nov2017,C,8000
139817890,16Nov2017,C,150
129825466,16Nov2017,C,651
128217844,16Nov2017,C,40000
118746334,16Nov2017,D,14791
117216532,16Nov2017,C,5000
109969624,16Nov2017,D,1900
108594154,16Nov2017,D,15326
100489132,16Nov2017,D,34888
81925258,16Nov2017,C,17848
77934400,16Nov2017,D,100000
77934400,16Nov2017,D,20792
71336338,16Nov2017,D,20891
57497062,16Nov2017,D,27293
30776032,16Nov2017,D,200000
28404454,16Nov2017,D,2530
27601876,16Nov2017,C,13511
24202822,16Nov2017,D,1166
23211982,16Nov2017,D,500
22541500,16Nov2017,D,750000
22516072,16Nov2017,D,1300000
214186426,17Nov2017,C,24800
148868446,17Nov2017,D,179
147564550,17Nov2017,D,4000
145582294,17Nov2017,D,580
144922696,17Nov2017,D,200
143080414,17Nov2017,D,15
110922058,17Nov2017,C,173500
109814092,17Nov2017,D,1700
103461466,17Nov2017,C,4209
102493510,17Nov2017,C,10000
94459648,17Nov2017,C,70976
72703840,17Nov2017,D,10000
71491504,17Nov2017,C,23418
48929470,17Nov2017,D,5298
45586966,17Nov2017,D,10
32262256,17Nov2017,D,150000
31181482,17Nov2017,D,10000
29872036,17Nov2017,C,17500
29244862,17Nov2017,C,13294
144675586,18Nov2017,D,1000
125731594,18Nov2017,D,6423
111795922,18Nov2017,D,264
108169978,18Nov2017,C,150000
94948000,18Nov2017,D,1000
82762642,18Nov2017,D,50
81260080,18Nov2017,D,30520
79313674,18Nov2017,D,6000
58546912,18Nov2017,D,2332
50867704,18Nov2017,C,38156
48664834,18Nov2017,D,599
47196586,18Nov2017,D,1000
43266688,18Nov2017,D,40000
43153438,18Nov2017,D,2072
28370110,18Nov2017,D,160700
26588158,18Nov2017,D,12000
25868254,18Nov2017,D,100
24862870,18Nov2017,C,116573
129815818,19Nov2017,D,349
94389898,19Nov2017,D,348
80609992,19Nov2017,D,4457
49548982,19Nov2017,D,10000
28871386,19Nov2017,D,900
214186426,20Nov2017,D,29800
190268938,20Nov2017,C,171400
159749068,20Nov2017,D,10000
158292916,20Nov2017,D,1300
156900202,20Nov2017,D,1500
141596482,20Nov2017,D,400
136593886,20Nov2017,D,4598
134256022,20Nov2017,D,448
131644396,20Nov2017,D,1250
122805916,20Nov2017,D,520
100203754,20Nov2017,C,1
77741626,20Nov2017,D,1634
64963930,20Nov2017,D,11200
54500020,20Nov2017,C,6590
46829662,20Nov2017,C,17700
37157668,20Nov2017,C,23995
28902388,20Nov2017,D,858
27636226,20Nov2017,C,3150
171358222,21Nov2017,C,30481
120039406,21Nov2017,D,535
112903420,21Nov2017,C,151
102586342,21Nov2017,D,504
88488832,21Nov2017,D,28839
79926742,21Nov2017,D,2433
78001024,21Nov2017,D,150000
61851898,21Nov2017,D,7280
58146070,21Nov2017,D,40
49543876,21Nov2017,D,11000
48033220,21Nov2017,D,150
47890030,21Nov2017,D,90603
37856272,21Nov2017,C,5405
31794172,21Nov2017,C,10000
28891690,21Nov2017,C,1103
27787288,21Nov2017,D,138
24922528,21Nov2017,D,30000
144938308,22Nov2017,C,2420
139657498,22Nov2017,D,648
129692380,22Nov2017,D,714
129264694,22Nov2017,C,3140
106992754,22Nov2017,C,101000
100210798,22Nov2017,D,70000
76483462,22Nov2017,D,348
61127644,22Nov2017,C,10000
46759480,22Nov2017,C,6500
31286350,22Nov2017,C,450000
30397546,22Nov2017,C,16935
25441246,22Nov2017,D,150
189982402,23Nov2017,C,2000000
178222462,23Nov2017,C,5988
166193188,23Nov2017,D,499
139657702,23Nov2017,D,400
132916216,23Nov2017,D,147552
122102728,23Nov2017,D,1000
121235836,23Nov2017,C,5500
121234528,23Nov2017,D,1000
114381010,23Nov2017,D,500
105680140,23Nov2017,D,141000
104669632,23Nov2017,D,740
97402864,23Nov2017,D,9500
80703076,23Nov2017,C,12000
77831674,23Nov2017,C,46937
74079520,23Nov2017,D,500
45446422,23Nov2017,D,800
28551142,23Nov2017,C,5129
26967322,23Nov2017,C,6000
25664404,23Nov2017,D,6757
247707670,24Nov2017,D,4384
157169074,24Nov2017,D,10000
129286534,24Nov2017,C,12
112900480,24Nov2017,D,400
100359148,24Nov2017,C,7068
92277496,24Nov2017,C,20035
87726952,24Nov2017,C,3452
43416568,24Nov2017,C,826
42701920,24Nov2017,C,52196
37300132,24Nov2017,D,356
31724056,24Nov2017,C,30054
30396820,24Nov2017,C,13629
25715140,24Nov2017,C,10000
214186426,25Nov2017,D,24800
149489854,25Nov2017,D,410
134032186,25Nov2017,D,11000
129803158,25Nov2017,C,151
125345980,25Nov2017,D,10
124687318,25Nov2017,D,122
107699578,25Nov2017,D,500
102804712,25Nov2017,D,147
100196974,25Nov2017,D,535
86210680,25Nov2017,D,2000
78186232,25Nov2017,D,5000
101895904,26Nov2017,D,50000
97545646,26Nov2017,D,28
91729804,26Nov2017,D,302
85888168,26Nov2017,D,500
43828894,26Nov2017,D,8000
27803128,26Nov2017,D,900
22968376,26Nov2017,D,5000
158292916,27Nov2017,D,1000
149968504,27Nov2017,C,37085
140987536,27Nov2017,D,2500
139941544,27Nov2017,C,4700
138719338,27Nov2017,D,5100
137069350,27Nov2017,D,1000
136516780,27Nov2017,C,5250
136103182,27Nov2017,D,150
134779120,27Nov2017,D,1000
123603046,27Nov2017,D,2500
118426414,27Nov2017,D,500
111963196,27Nov2017,D,43000
99436876,27Nov2017,C,600
77934400,27Nov2017,D,22400
74613418,27Nov2017,D,1000
53634118,27Nov2017,D,169
35600674,27Nov2017,D,1115
31085830,27Nov2017,D,8700
29730778,27Nov2017,D,2000
28833022,27Nov2017,D,777
27296812,27Nov2017,D,500
24129940,27Nov2017,D,12724
23273218,27Nov2017,D,1000
22743394,27Nov2017,D,1530
149087458,28Nov2017,D,900
144956296,28Nov2017,C,1
135350392,28Nov2017,C,3188
115260250,28Nov2017,C,12073
111963196,28Nov2017,D,1000
108170170,28Nov2017,D,58200
104528068,28Nov2017,D,200
100565788,28Nov2017,D,500
57496876,28Nov2017,D,18349
56417308,28Nov2017,C,150
30509782,28Nov2017,C,20000
29007298,28Nov2017,D,40000
27216466,28Nov2017,D,40000
26919652,28Nov2017,D,1015
23332588,28Nov2017,C,410000
23302852,28Nov2017,D,90000
23131942,28Nov2017,D,50
22729480,28Nov2017,D,10000
22494628,28Nov2017,C,65003
189987760,29Nov2017,C,79074
148978042,29Nov2017,C,5271
140327356,29Nov2017,D,31000
112899700,29Nov2017,D,1000
107551768,29Nov2017,D,30000
96764092,29Nov2017,C,30089
89041318,29Nov2017,D,3500
77184280,29Nov2017,D,50
71759746,29Nov2017,C,121615
57487294,29Nov2017,D,50
29909866,29Nov2017,D,100
29582764,29Nov2017,C,13530
28756660,29Nov2017,C,50000
27954370,29Nov2017,C,60000
23901286,29Nov2017,D,750
214186426,30Nov2017,D,24800
144998086,30Nov2017,C,1500
143706478,30Nov2017,C,500
142509466,30Nov2017,D,2000
136460920,30Nov2017,C,20000
129677854,30Nov2017,D,50
124185136,30Nov2017,C,50000
115329808,30Nov2017,D,3000
114548248,30Nov2017,D,45000
113890732,30Nov2017,D,1500
110785636,30Nov2017,D,14800
109248586,30Nov2017,C,75
89040604,30Nov2017,C,10000
85426324,30Nov2017,D,400000
82694998,30Nov2017,C,132489
81001132,30Nov2017,C,1000
80333728,30Nov2017,C,152
76384732,30Nov2017,D,5000
41005930,30Nov2017,C,100
31601212,30Nov2017,C,25000
30180880,30Nov2017,C,1760
29027776,30Nov2017,C,76376
28079368,30Nov2017,D,700
26412286,30Nov2017,D,399
214186426,01Dec2017,D,15700
189894970,01Dec2017,C,29210
170555932,01Dec2017,D,22000
159920914,01Dec2017,D,23797
157068052,01Dec2017,D,130
153723592,01Dec2017,D,10000
149195422,01Dec2017,D,200000
142088896,01Dec2017,D,1000
129793768,01Dec2017,D,500
129681778,01Dec2017,D,7022
127145524,01Dec2017,D,1070
111496156,01Dec2017,D,730
100955908,01Dec2017,D,3000
98021638,01Dec2017,D,64
97138264,01Dec2017,C,28462
91915432,01Dec2017,D,9000
82826140,01Dec2017,D,3400
82517350,01Dec2017,C,60000
81582994,01Dec2017,D,4753
66415228,01Dec2017,D,200
65425390,01Dec2017,D,17097
65007682,01Dec2017,D,23000
54183646,01Dec2017,D,10000
26951554,01Dec2017,D,10139
23219860,01Dec2017,C,78693
166765606,02Dec2017,D,680
166232542,02Dec2017,D,5000
146744788,02Dec2017,D,4000
141465964,02Dec2017,C,6600
141276112,02Dec2017,C,29957
140466700,02Dec2017,D,1000
127061686,02Dec2017,D,500
125648332,02Dec2017,D,10000
115945714,02Dec2017,D,50
110853658,02Dec2017,D,889
95710054,02Dec2017,D,10700
93845494,02Dec2017,C,3500
68832196,02Dec2017,D,1500
66556420,02Dec2017,D,10000
60363424,02Dec2017,C,61
51865102,02Dec2017,C,44725
49837198,02Dec2017,D,1280
47211208,02Dec2017,C,1500
35302420,02Dec2017,C,1
30681808,02Dec2017,D,36489
29476972,02Dec2017,D,400000
28752190,02Dec2017,D,743
25442188,02Dec2017,D,43138
23812018,02Dec2017,C,21315
218613388,03Dec2017,D,100
146291812,03Dec2017,D,500
97558750,03Dec2017,D,6516
78271522,03Dec2017,D,901
73861828,03Dec2017,D,20635
59726302,03Dec2017,C,193
49304542,03Dec2017,C,196922
43037650,03Dec2017,D,300
136708582,04Dec2017,D,2278
124368832,04Dec2017,C,6700
118897330,04Dec2017,D,150
116889274,04Dec2017,C,14865
111963196,04Dec2017,D,105892
109472272,04Dec2017,D,100000
103849804,04Dec2017,D,743
100205782,04Dec2017,D,5070
98349676,04Dec2017,C,150
97167724,04Dec2017,C,33394
91741516,04Dec2017,C,49000
80640550,04Dec2017,D,1000
80325934,04Dec2017,D,189
79404694,04Dec2017,D,9900
79395358,04Dec2017,C,555
70928866,04Dec2017,C,50000
56998990,04Dec2017,C,5000
51110974,04Dec2017,C,35000
48995338,04Dec2017,D,10000
44771440,04Dec2017,C,43550
43312228,04Dec2017,D,2000
32160220,04Dec2017,C,200000
28332160,04Dec2017,D,500
28122616,04Dec2017,D,5000
24052882,04Dec2017,C,37792
23772886,04Dec2017,D,87
22599988,04Dec2017,C,510
142506310,05Dec2017,D,10000
142321324,05Dec2017,C,28600
138147604,05Dec2017,C,20
130095238,05Dec2017,C,151
128676262,05Dec2017,C,32193
117845344,05Dec2017,C,4520
117470650,05Dec2017,D,36
114271144,05Dec2017,D,27240
104038048,05Dec2017,C,5000
91733212,05Dec2017,D,2000
88906762,05Dec2017,D,11240
77491168,05Dec2017,D,9301
76831402,05Dec2017,D,99000
71173294,05Dec2017,D,5000
66731074,05Dec2017,D,20000
53134216,05Dec2017,C,11615
50536792,05Dec2017,C,177887
47504662,05Dec2017,D,4574
42648082,05Dec2017,D,80000
40529872,05Dec2017,C,39176
39714892,05Dec2017,C,3500
27478870,05Dec2017,D,37890
26070322,05Dec2017,D,17500
26033974,05Dec2017,D,2000
25444474,05Dec2017,C,4540
24227014,05Dec2017,D,4800
23538304,05Dec2017,D,33600
23407648,05Dec2017,D,8000
22947874,05Dec2017,D,2500
22547320,05Dec2017,C,31580
247707670,06Dec2017,D,9168
152706796,06Dec2017,D,150
147590104,06Dec2017,D,10000
144994738,06Dec2017,D,219
136919746,06Dec2017,C,30000
130615588,06Dec2017,C,241400
115491604,06Dec2017,D,50000
114956008,06Dec2017,D,100000
104958274,06Dec2017,D,125000
98577796,06Dec2017,D,185
89204164,06Dec2017,D,530000
74353930,06Dec2017,D,25000
68720848,06Dec2017,C,14337
42353404,06Dec2017,D,102
41736250,06Dec2017,C,21232
40115116,06Dec2017,C,15000
36452878,06Dec2017,C,3600
30688252,06Dec2017,D,1500
26768332,06Dec2017,D,100000
25556440,06Dec2017,D,801
233207158,07Dec2017,D,4000
156621832,07Dec2017,C,14800
144847816,07Dec2017,D,723
132350224,07Dec2017,C,12697
117838258,07Dec2017,D,162000
101808436,07Dec2017,D,414
91086490,07Dec2017,D,2405
90322960,07Dec2017,C,13914
83653696,07Dec2017,D,20000
77192536,07Dec2017,D,230
65012332,07Dec2017,D,43000
61666048,07Dec2017,D,4000
58465354,07Dec2017,D,720
57722968,07Dec2017,D,255
56103538,07Dec2017,C,3550
51009034,07Dec2017,C,133677
50791468,07Dec2017,D,7217
50456896,07Dec2017,D,1000
47004868,07Dec2017,C,118000
36543892,07Dec2017,D,6800
31496800,07Dec2017,D,6954
31485826,07Dec2017,D,8721
29527714,07Dec2017,D,1167784
27878548,07Dec2017,C,13020
27225466,07Dec2017,C,45990
24996418,07Dec2017,D,1500
214186426,08Dec2017,D,23200
146735152,08Dec2017,C,20000
146418550,08Dec2017,C,10000
146081560,08Dec2017,D,50000
143720026,08Dec2017,D,415
138416098,08Dec2017,D,385833
131890630,08Dec2017,C,251
126490858,08Dec2017,D,6164
123051754,08Dec2017,D,20000
113479414,08Dec2017,D,100000
109646758,08Dec2017,C,26361
106950502,08Dec2017,D,49
91388044,08Dec2017,D,386
83913220,08Dec2017,D,9069
83803510,08Dec2017,D,28481
82971814,08Dec2017,D,68054
82517344,08Dec2017,D,5000
80426056,08Dec2017,D,360
78485500,08Dec2017,C,2
47382856,08Dec2017,D,500
41687476,08Dec2017,D,50000
38528200,08Dec2017,D,510
35770324,08Dec2017,D,100
30427558,08Dec2017,C,3960
29788066,08Dec2017,D,500
166503724,09Dec2017,D,1195
150775054,09Dec2017,D,244
144955126,09Dec2017,D,564
137217424,09Dec2017,D,25000
123140812,09Dec2017,D,1000
110411116,09Dec2017,C,6000
25790062,09Dec2017,C,350
150282712,10Dec2017,D,100
144766684,10Dec2017,C,5000
138397738,10Dec2017,D,10000
138038938,10Dec2017,D,130
137685466,10Dec2017,C,3000
124874500,10Dec2017,D,8726
118122880,10Dec2017,C,350
112990144,10Dec2017,D,10000
100555816,10Dec2017,D,5000
99939862,10Dec2017,D,3000
94469968,10Dec2017,D,1000
61175236,10Dec2017,D,16300
38358820,10Dec2017,D,2900
30781492,10Dec2017,D,1000
27400762,10Dec2017,C,10000
240751648,11Dec2017,C,11564
227378560,11Dec2017,D,16500
166577590,11Dec2017,D,2000
151394080,11Dec2017,C,1000
132641116,11Dec2017,D,12715
128715790,11Dec2017,C,733
97727140,11Dec2017,C,24000
96413818,11Dec2017,D,3000
83577514,11Dec2017,C,44718
67572850,11Dec2017,D,33343
66571900,11Dec2017,D,6656
63685270,11Dec2017,C,6961
63226918,11Dec2017,D,20392
61395862,11Dec2017,C,19394
52206826,11Dec2017,D,853636
47971366,11Dec2017,D,162241
43264672,11Dec2017,C,50000
42512692,11Dec2017,C,20000
37791976,11Dec2017,D,1420
32105596,11Dec2017,D,89652
31054090,11Dec2017,D,2000
30371668,11Dec2017,C,10000
30355858,11Dec2017,D,10000
29362054,11Dec2017,D,37999
28579186,11Dec2017,C,5406
27920764,11Dec2017,C,129509
27819028,11Dec2017,D,10000
27519622,11Dec2017,D,5050
23772112,11Dec2017,D,1500
214186426,12Dec2017,D,42500
153856294,12Dec2017,D,5000
138046024,12Dec2017,C,151
136928524,12Dec2017,C,200
135331366,12Dec2017,D,16300
132526114,12Dec2017,D,900
131642752,12Dec2017,D,13886
127495018,12Dec2017,D,16083
124369222,12Dec2017,C,2050
122100766,12Dec2017,D,395
118616302,12Dec2017,D,1788
117705208,12Dec2017,D,620
117076450,12Dec2017,D,15000
105787636,12Dec2017,D,107900
98095036,12Dec2017,D,11000
35854750,12Dec2017,C,153597
31327978,12Dec2017,D,5000
24376630,12Dec2017,C,55216
22988896,12Dec2017,C,142408
22674430,12Dec2017,D,82
146882188,13Dec2017,C,40700
142514344,13Dec2017,D,159
141289744,13Dec2017,D,4112775
139914208,13Dec2017,C,10000
134030068,13Dec2017,D,30
133661776,13Dec2017,C,19800
127309084,13Dec2017,D,1000
125828596,13Dec2017,D,100000
122167696,13Dec2017,D,10000
110659240,13Dec2017,D,10000
110152522,13Dec2017,D,110
100352254,13Dec2017,D,349
98264044,13Dec2017,C,26223
90078838,13Dec2017,D,21730
89597254,13Dec2017,C,920
84881392,13Dec2017,C,34088
79390756,13Dec2017,D,4000
46887076,13Dec2017,C,83747
45937312,13Dec2017,D,12500
37614022,13Dec2017,D,20000
31032658,13Dec2017,D,145
29257132,13Dec2017,D,980
25732408,13Dec2017,D,7370
25104016,13Dec2017,C,195
22891582,13Dec2017,C,8000
166646818,14Dec2017,C,4
165939448,14Dec2017,D,2600
151946140,14Dec2017,D,421
147198814,14Dec2017,D,24000
147184258,14Dec2017,D,50000
144998632,14Dec2017,D,600
131031850,14Dec2017,C,195090
129029122,14Dec2017,C,200000
117293800,14Dec2017,C,22
117006538,14Dec2017,D,295
111469618,14Dec2017,D,7000
107387584,14Dec2017,D,10000
100500130,14Dec2017,D,149683
100114528,14Dec2017,C,15000
97870462,14Dec2017,C,8268
96428098,14Dec2017,C,27117
89670862,14Dec2017,D,165
74079220,14Dec2017,D,4000
71760070,14Dec2017,D,500
71491822,14Dec2017,D,4000
69193828,14Dec2017,D,12000
56141932,14Dec2017,D,100
52205746,14Dec2017,D,28140
42311470,14Dec2017,D,9000
39767728,14Dec2017,D,50
39295876,14Dec2017,D,8450
27782998,14Dec2017,C,10000
25875784,14Dec2017,C,21
23228122,14Dec2017,C,7000
189987760,15Dec2017,D,1593
158163700,15Dec2017,D,2500
145725940,15Dec2017,C,20000
144943024,15Dec2017,D,1237
137238310,15Dec2017,D,746
136085500,15Dec2017,C,5000
130625656,15Dec2017,D,12000
128702152,15Dec2017,C,600
117282448,15Dec2017,D,137751
113367094,15Dec2017,D,500
106858522,15Dec2017,C,2329
102754420,15Dec2017,D,22000
99416368,15Dec2017,C,1910
98400298,15Dec2017,D,5000
91935316,15Dec2017,C,41526
87403090,15Dec2017,C,126080
69888454,15Dec2017,C,100000
64598866,15Dec2017,D,490
59520058,15Dec2017,D,1000
54922618,15Dec2017,C,2400
43750816,15Dec2017,C,1725
40116652,15Dec2017,D,20000
31471792,15Dec2017,D,5000
31315666,15Dec2017,C,5000
29835556,15Dec2017,D,1500
28932718,15Dec2017,C,324000
